,Unnamed: 0,filenames,folder_name,durations,view,labels,metadata
1965,1965,0022_039_06534-06598_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0022_039_06534-06598_13', 'start_frame': 6468, 'end_frame': 6532, 'label': [13], 'view': 'center', 'filenames': '0022_039_06534-06598_13.mp4', 'durations': 64}"
1966,1966,0022_040_06579-06643_11-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0022_040_06579-06643_11-7', 'start_frame': 6534, 'end_frame': 6598, 'label': [11, 7], 'view': 'center', 'filenames': '0022_040_06579-06643_11-7.mp4', 'durations': 64}"
1967,1967,0022_041_06769-06833_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_041_06769-06833_7', 'start_frame': 6579, 'end_frame': 6643, 'label': [7], 'view': 'center', 'filenames': '0022_041_06769-06833_7.mp4', 'durations': 64}"
1980,1980,0022_054_08606-08670_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0022_054_08606-08670_11', 'start_frame': 8556, 'end_frame': 8620, 'label': [11], 'view': 'center', 'filenames': '0022_054_08606-08670_11.mp4', 'durations': 64}"
1985,1985,0022_059_09252-09316_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0022_059_09252-09316_11', 'start_frame': 9188, 'end_frame': 9252, 'label': [11], 'view': 'center', 'filenames': '0022_059_09252-09316_11.mp4', 'durations': 64}"
1986,1986,0022_060_09329-09393_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0022_060_09329-09393_11', 'start_frame': 9252, 'end_frame': 9316, 'label': [11], 'view': 'center', 'filenames': '0022_060_09329-09393_11.mp4', 'durations': 64}"
1992,1992,0022_066_11198-11262_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_066_11198-11262_7', 'start_frame': 10557, 'end_frame': 10621, 'label': [7], 'view': 'center', 'filenames': '0022_066_11198-11262_7.mp4', 'durations': 64}"
1998,1998,0022_072_14594-14658_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_072_14594-14658_6', 'start_frame': 13898, 'end_frame': 13962, 'label': [6], 'view': 'center', 'filenames': '0022_072_14594-14658_6.mp4', 'durations': 64}"
2011,2011,0022_085_18712-18776_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0022_085_18712-18776_12', 'start_frame': 18648, 'end_frame': 18712, 'label': [12], 'view': 'center', 'filenames': '0022_085_18712-18776_12.mp4', 'durations': 64}"
2012,2012,0022_086_18730-18794_12-6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0022_086_18730-18794_12-6', 'start_frame': 18712, 'end_frame': 18776, 'label': [12, 6], 'view': 'center', 'filenames': '0022_086_18730-18794_12-6.mp4', 'durations': 64}"
2013,2013,0022_087_18934-18998_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_087_18934-18998_6', 'start_frame': 18730, 'end_frame': 18794, 'label': [6], 'view': 'center', 'filenames': '0022_087_18934-18998_6.mp4', 'durations': 64}"
2015,2015,0022_089_19131-19195_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0022_089_19131-19195_13', 'start_frame': 19083, 'end_frame': 19147, 'label': [13], 'view': 'center', 'filenames': '0022_089_19131-19195_13.mp4', 'durations': 64}"
2016,2016,0022_090_19308-19372_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0022_090_19308-19372_13', 'start_frame': 19131, 'end_frame': 19195, 'label': [13], 'view': 'center', 'filenames': '0022_090_19308-19372_13.mp4', 'durations': 64}"
2017,2017,0022_091_19375-19439_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0022_091_19375-19439_12', 'start_frame': 19308, 'end_frame': 19372, 'label': [12], 'view': 'center', 'filenames': '0022_091_19375-19439_12.mp4', 'durations': 64}"
2018,2018,0022_092_19571-19635_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0022_092_19571-19635_13', 'start_frame': 19375, 'end_frame': 19439, 'label': [13], 'view': 'center', 'filenames': '0022_092_19571-19635_13.mp4', 'durations': 64}"
2020,2020,0022_094_19794-19858_11-13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],"{'sample_id': '0022_094_19794-19858_11-13', 'start_frame': 19762, 'end_frame': 19826, 'label': [11, 13], 'view': 'center', 'filenames': '0022_094_19794-19858_11-13.mp4', 'durations': 64}"
2023,2023,0022_097_19959-20023_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0022_097_19959-20023_13', 'start_frame': 19895, 'end_frame': 19959, 'label': [13], 'view': 'center', 'filenames': '0022_097_19959-20023_13.mp4', 'durations': 64}"
2024,2024,0022_098_20060-20124_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0022_098_20060-20124_13', 'start_frame': 19959, 'end_frame': 20023, 'label': [13], 'view': 'center', 'filenames': '0022_098_20060-20124_13.mp4', 'durations': 64}"
2025,2025,0022_099_20152-20216_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0022_099_20152-20216_13', 'start_frame': 20060, 'end_frame': 20124, 'label': [13], 'view': 'center', 'filenames': '0022_099_20152-20216_13.mp4', 'durations': 64}"
2026,2026,0022_100_20216-20280_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0022_100_20216-20280_11', 'start_frame': 20152, 'end_frame': 20216, 'label': [11], 'view': 'center', 'filenames': '0022_100_20216-20280_11.mp4', 'durations': 64}"
2027,2027,0022_101_20201-20265_11-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0022_101_20201-20265_11-7', 'start_frame': 20216, 'end_frame': 20280, 'label': [11, 7], 'view': 'center', 'filenames': '0022_101_20201-20265_11-7.mp4', 'durations': 64}"
2028,2028,0022_102_20590-20654_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_102_20590-20654_7', 'start_frame': 20201, 'end_frame': 20265, 'label': [7], 'view': 'center', 'filenames': '0022_102_20590-20654_7.mp4', 'durations': 64}"
2030,2030,0022_104_20735-20799_11-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0022_104_20735-20799_11-7', 'start_frame': 20705, 'end_frame': 20769, 'label': [11, 7], 'view': 'center', 'filenames': '0022_104_20735-20799_11-7.mp4', 'durations': 64}"
2033,2033,0022_107_21378-21442_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0022_107_21378-21442_13', 'start_frame': 20803, 'end_frame': 20867, 'label': [13], 'view': 'center', 'filenames': '0022_107_21378-21442_13.mp4', 'durations': 64}"
2036,2036,0022_110_21646-21710_11-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0022_110_21646-21710_11-7', 'start_frame': 21620, 'end_frame': 21684, 'label': [11, 7], 'view': 'center', 'filenames': '0022_110_21646-21710_11-7.mp4', 'durations': 64}"
2037,2037,0022_111_21766-21830_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_111_21766-21830_7', 'start_frame': 21646, 'end_frame': 21710, 'label': [7], 'view': 'center', 'filenames': '0022_111_21766-21830_7.mp4', 'durations': 64}"
2048,2048,0022_122_22665-22729_15-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"{'sample_id': '0022_122_22665-22729_15-7', 'start_frame': 22626, 'end_frame': 22690, 'label': [15, 7], 'view': 'center', 'filenames': '0022_122_22665-22729_15-7.mp4', 'durations': 64}"
2049,2049,0022_123_22725-22789_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_123_22725-22789_7', 'start_frame': 22665, 'end_frame': 22729, 'label': [7], 'view': 'center', 'filenames': '0022_123_22725-22789_7.mp4', 'durations': 64}"
2054,2054,0022_128_23538-23602_12-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0022_128_23538-23602_12-7', 'start_frame': 23511, 'end_frame': 23575, 'label': [12, 7], 'view': 'center', 'filenames': '0022_128_23538-23602_12-7.mp4', 'durations': 64}"
2057,2057,0022_131_23646-23710_12-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0022_131_23646-23710_12-7', 'start_frame': 23622, 'end_frame': 23686, 'label': [12, 7], 'view': 'center', 'filenames': '0022_131_23646-23710_12-7.mp4', 'durations': 64}"
2058,2058,0022_132_23625-23689_7-12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0022_132_23625-23689_7-12', 'start_frame': 23646, 'end_frame': 23710, 'label': [7, 12], 'view': 'center', 'filenames': '0022_132_23625-23689_7-12.mp4', 'durations': 64}"
2059,2059,0022_133_24235-24299_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0022_133_24235-24299_12', 'start_frame': 23625, 'end_frame': 23689, 'label': [12], 'view': 'center', 'filenames': '0022_133_24235-24299_12.mp4', 'durations': 64}"
2064,2064,0022_138_25751-25815_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_138_25751-25815_7', 'start_frame': 25605, 'end_frame': 25669, 'label': [7], 'view': 'center', 'filenames': '0022_138_25751-25815_7.mp4', 'durations': 64}"
2065,2065,0022_139_25774-25838_11-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0022_139_25774-25838_11-7', 'start_frame': 25751, 'end_frame': 25815, 'label': [11, 7], 'view': 'center', 'filenames': '0022_139_25774-25838_11-7.mp4', 'durations': 64}"
2066,2066,0023_000_04048-04112_1-6.mp4,,64,center,[0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0023_000_04048-04112_1-6', 'start_frame': 4021, 'end_frame': 4085, 'label': [1, 6], 'view': 'center', 'filenames': '0023_000_04048-04112_1-6.mp4', 'durations': 64}"
2067,2067,0023_001_04503-04567_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0023_001_04503-04567_6', 'start_frame': 4048, 'end_frame': 4112, 'label': [6], 'view': 'center', 'filenames': '0023_001_04503-04567_6.mp4', 'durations': 64}"
2068,2068,0023_002_04535-04599_13-6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0023_002_04535-04599_13-6', 'start_frame': 4503, 'end_frame': 4567, 'label': [13, 6], 'view': 'center', 'filenames': '0023_002_04535-04599_13-6.mp4', 'durations': 64}"
2069,2069,0023_003_06502-06566_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0023_003_06502-06566_6', 'start_frame': 4535, 'end_frame': 4599, 'label': [6], 'view': 'center', 'filenames': '0023_003_06502-06566_6.mp4', 'durations': 64}"
2071,2071,0023_005_06628-06692_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0023_005_06628-06692_13', 'start_frame': 6564, 'end_frame': 6628, 'label': [13], 'view': 'center', 'filenames': '0023_005_06628-06692_13.mp4', 'durations': 64}"
2072,2072,0023_006_06953-07017_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0023_006_06953-07017_13', 'start_frame': 6628, 'end_frame': 6692, 'label': [13], 'view': 'center', 'filenames': '0023_006_06953-07017_13.mp4', 'durations': 64}"
2073,2073,0023_007_07297-07361_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0023_007_07297-07361_11', 'start_frame': 6953, 'end_frame': 7017, 'label': [11], 'view': 'center', 'filenames': '0023_007_07297-07361_11.mp4', 'durations': 64}"
2074,2074,0023_008_07361-07425_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0023_008_07361-07425_11', 'start_frame': 7297, 'end_frame': 7361, 'label': [11], 'view': 'center', 'filenames': '0023_008_07361-07425_11.mp4', 'durations': 64}"
2075,2075,0023_009_07425-07489_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0023_009_07425-07489_11', 'start_frame': 7361, 'end_frame': 7425, 'label': [11], 'view': 'center', 'filenames': '0023_009_07425-07489_11.mp4', 'durations': 64}"
2076,2076,0023_010_07431-07495_11-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0023_010_07431-07495_11-2', 'start_frame': 7425, 'end_frame': 7489, 'label': [11, 2], 'view': 'center', 'filenames': '0023_010_07431-07495_11-2.mp4', 'durations': 64}"
2077,2077,0023_011_07546-07610_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0023_011_07546-07610_2', 'start_frame': 7431, 'end_frame': 7495, 'label': [2], 'view': 'center', 'filenames': '0023_011_07546-07610_2.mp4', 'durations': 64}"
2078,2078,0023_012_07586-07650_14.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"{'sample_id': '0023_012_07586-07650_14', 'start_frame': 7546, 'end_frame': 7610, 'label': [14], 'view': 'center', 'filenames': '0023_012_07586-07650_14.mp4', 'durations': 64}"
2079,2079,0023_013_10747-10811_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0023_013_10747-10811_6', 'start_frame': 7586, 'end_frame': 7650, 'label': [6], 'view': 'center', 'filenames': '0023_013_10747-10811_6.mp4', 'durations': 64}"
2085,2085,0023_019_15691-15755_11-6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0023_019_15691-15755_11-6', 'start_frame': 15659, 'end_frame': 15723, 'label': [11, 6], 'view': 'center', 'filenames': '0023_019_15691-15755_11-6.mp4', 'durations': 64}"
2086,2086,0023_020_16762-16826_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0023_020_16762-16826_6', 'start_frame': 15691, 'end_frame': 15755, 'label': [6], 'view': 'center', 'filenames': '0023_020_16762-16826_6.mp4', 'durations': 64}"
2087,2087,0023_021_16790-16854_11-6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0023_021_16790-16854_11-6', 'start_frame': 16762, 'end_frame': 16826, 'label': [11, 6], 'view': 'center', 'filenames': '0023_021_16790-16854_11-6.mp4', 'durations': 64}"
2088,2088,0023_022_21300-21364_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0023_022_21300-21364_6', 'start_frame': 16790, 'end_frame': 16854, 'label': [6], 'view': 'center', 'filenames': '0023_022_21300-21364_6.mp4', 'durations': 64}"
2103,2103,0024_014_07142-07206_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_014_07142-07206_2', 'start_frame': 6653, 'end_frame': 6717, 'label': [2], 'view': 'center', 'filenames': '0024_014_07142-07206_2.mp4', 'durations': 64}"
2104,2104,0024_015_07206-07270_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0024_015_07206-07270_11', 'start_frame': 7142, 'end_frame': 7206, 'label': [11], 'view': 'center', 'filenames': '0024_015_07206-07270_11.mp4', 'durations': 64}"
2108,2108,0024_019_07490-07554_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_019_07490-07554_2', 'start_frame': 7334, 'end_frame': 7398, 'label': [2], 'view': 'center', 'filenames': '0024_019_07490-07554_2.mp4', 'durations': 64}"
2109,2109,0024_020_07554-07618_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0024_020_07554-07618_11', 'start_frame': 7490, 'end_frame': 7554, 'label': [11], 'view': 'center', 'filenames': '0024_020_07554-07618_11.mp4', 'durations': 64}"
2110,2110,0024_021_07588-07652_11-5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0024_021_07588-07652_11-5', 'start_frame': 7554, 'end_frame': 7618, 'label': [11, 5], 'view': 'center', 'filenames': '0024_021_07588-07652_11-5.mp4', 'durations': 64}"
2111,2111,0024_022_07655-07719_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_022_07655-07719_5', 'start_frame': 7588, 'end_frame': 7652, 'label': [5], 'view': 'center', 'filenames': '0024_022_07655-07719_5.mp4', 'durations': 64}"
2112,2112,0024_023_08199-08263_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_023_08199-08263_5', 'start_frame': 7655, 'end_frame': 7719, 'label': [5], 'view': 'center', 'filenames': '0024_023_08199-08263_5.mp4', 'durations': 64}"
2113,2113,0024_024_08869-08933_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_024_08869-08933_2', 'start_frame': 8199, 'end_frame': 8263, 'label': [2], 'view': 'center', 'filenames': '0024_024_08869-08933_2.mp4', 'durations': 64}"
2124,2124,0024_035_13149-13213_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_035_13149-13213_5', 'start_frame': 13085, 'end_frame': 13149, 'label': [5], 'view': 'center', 'filenames': '0024_035_13149-13213_5.mp4', 'durations': 64}"
2125,2125,0024_036_14314-14378_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_036_14314-14378_5', 'start_frame': 13149, 'end_frame': 13213, 'label': [5], 'view': 'center', 'filenames': '0024_036_14314-14378_5.mp4', 'durations': 64}"
2126,2126,0024_037_14378-14442_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_037_14378-14442_6', 'start_frame': 14314, 'end_frame': 14378, 'label': [6], 'view': 'center', 'filenames': '0024_037_14378-14442_6.mp4', 'durations': 64}"
2127,2127,0024_038_14442-14506_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_038_14442-14506_6', 'start_frame': 14378, 'end_frame': 14442, 'label': [6], 'view': 'center', 'filenames': '0024_038_14442-14506_6.mp4', 'durations': 64}"
2128,2128,0024_039_14595-14659_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_039_14595-14659_6', 'start_frame': 14442, 'end_frame': 14506, 'label': [6], 'view': 'center', 'filenames': '0024_039_14595-14659_6.mp4', 'durations': 64}"
2129,2129,0024_040_14659-14723_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_040_14659-14723_2', 'start_frame': 14595, 'end_frame': 14659, 'label': [2], 'view': 'center', 'filenames': '0024_040_14659-14723_2.mp4', 'durations': 64}"
2130,2130,0024_041_14984-15048_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_041_14984-15048_2', 'start_frame': 14659, 'end_frame': 14723, 'label': [2], 'view': 'center', 'filenames': '0024_041_14984-15048_2.mp4', 'durations': 64}"
2145,2145,0024_056_17398-17462_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_056_17398-17462_5', 'start_frame': 17334, 'end_frame': 17398, 'label': [5], 'view': 'center', 'filenames': '0024_056_17398-17462_5.mp4', 'durations': 64}"
2146,2146,0024_057_17462-17526_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_057_17462-17526_5', 'start_frame': 17398, 'end_frame': 17462, 'label': [5], 'view': 'center', 'filenames': '0024_057_17462-17526_5.mp4', 'durations': 64}"
2151,2151,0024_062_19022-19086_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_062_19022-19086_2', 'start_frame': 17595, 'end_frame': 17659, 'label': [2], 'view': 'center', 'filenames': '0024_062_19022-19086_2.mp4', 'durations': 64}"
2152,2152,0024_063_19151-19215_1.mp4,,64,center,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_063_19151-19215_1', 'start_frame': 19022, 'end_frame': 19086, 'label': [1], 'view': 'center', 'filenames': '0024_063_19151-19215_1.mp4', 'durations': 64}"
2153,2153,0024_064_19200-19264_11-5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0024_064_19200-19264_11-5', 'start_frame': 19151, 'end_frame': 19215, 'label': [11, 5], 'view': 'center', 'filenames': '0024_064_19200-19264_11-5.mp4', 'durations': 64}"
2154,2154,0024_065_19264-19328_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_065_19264-19328_5', 'start_frame': 19200, 'end_frame': 19264, 'label': [5], 'view': 'center', 'filenames': '0024_065_19264-19328_5.mp4', 'durations': 64}"
2155,2155,0024_066_19386-19450_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_066_19386-19450_5', 'start_frame': 19264, 'end_frame': 19328, 'label': [5], 'view': 'center', 'filenames': '0024_066_19386-19450_5.mp4', 'durations': 64}"
2156,2156,0024_067_19450-19514_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_067_19450-19514_5', 'start_frame': 19386, 'end_frame': 19450, 'label': [5], 'view': 'center', 'filenames': '0024_067_19450-19514_5.mp4', 'durations': 64}"
2157,2157,0024_068_19514-19578_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_068_19514-19578_5', 'start_frame': 19450, 'end_frame': 19514, 'label': [5], 'view': 'center', 'filenames': '0024_068_19514-19578_5.mp4', 'durations': 64}"
2158,2158,0024_069_19642-19706_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_069_19642-19706_5', 'start_frame': 19514, 'end_frame': 19578, 'label': [5], 'view': 'center', 'filenames': '0024_069_19642-19706_5.mp4', 'durations': 64}"
2159,2159,0024_070_19706-19770_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_070_19706-19770_5', 'start_frame': 19642, 'end_frame': 19706, 'label': [5], 'view': 'center', 'filenames': '0024_070_19706-19770_5.mp4', 'durations': 64}"
2160,2160,0024_071_19770-19834_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_071_19770-19834_5', 'start_frame': 19706, 'end_frame': 19770, 'label': [5], 'view': 'center', 'filenames': '0024_071_19770-19834_5.mp4', 'durations': 64}"
2161,2161,0024_072_19834-19898_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_072_19834-19898_5', 'start_frame': 19770, 'end_frame': 19834, 'label': [5], 'view': 'center', 'filenames': '0024_072_19834-19898_5.mp4', 'durations': 64}"
