,filenames,blean,fidg,flean,fmov,hmov,hnod,hshk,htfa,readj,shrai,bg
1210,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0098.npy,0,0,0,1,0,0,0,0,0,0,0
1211,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0099.npy,0,0,0,0,0,0,0,0,0,0,1
1216,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0104.npy,0,0,0,0,0,0,0,0,0,0,1
1217,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0105.npy,0,0,0,1,0,0,0,0,0,0,0
1219,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0107.npy,0,1,0,1,0,0,0,0,0,0,0
1220,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0108.npy,0,0,0,1,0,0,0,0,0,0,0
1221,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0109.npy,0,0,0,1,0,0,0,0,0,0,0
1222,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0110.npy,0,0,0,0,0,0,0,0,0,0,1
1223,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0111.npy,0,0,0,0,1,0,1,0,0,0,0
1224,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0112.npy,0,0,0,1,1,1,0,0,0,0,0
1225,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0113.npy,0,0,0,1,1,0,1,0,0,0,0
1226,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0114.npy,0,0,0,1,0,0,0,0,0,0,0
1227,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0115.npy,0,0,0,0,0,0,0,0,0,0,1
1228,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0116.npy,0,0,0,0,0,0,0,0,0,0,1
1229,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0117.npy,0,0,0,0,0,0,0,0,0,0,1
1230,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0118.npy,0,0,0,0,0,0,0,0,0,0,1
1231,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0119.npy,0,0,0,1,0,0,0,0,0,0,0
1232,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0120.npy,0,0,0,0,0,0,0,0,0,0,1
1233,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0121.npy,0,0,0,0,0,0,0,0,0,0,1
1234,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0122.npy,0,0,0,0,0,0,0,0,0,0,1
1235,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0123.npy,0,0,0,0,0,0,0,0,0,0,1
1237,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0125.npy,0,0,0,1,0,0,0,0,0,0,0
1238,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0126.npy,0,0,0,0,0,0,0,0,0,0,1
1239,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0127.npy,0,0,0,1,1,1,0,0,0,0,0
1240,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0128.npy,0,0,0,1,0,0,0,0,0,0,0
1241,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0129.npy,0,0,0,1,0,0,0,0,0,0,0
1242,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0130.npy,0,0,0,1,0,0,0,0,0,0,0
1243,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0131.npy,0,0,0,0,0,0,0,0,0,0,1
1244,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0132.npy,0,0,0,1,1,1,0,0,0,0,0
1245,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0133.npy,0,0,0,1,0,0,0,0,0,0,0
1246,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0134.npy,0,0,0,1,0,0,0,0,0,0,0
1247,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0135.npy,0,0,0,0,1,0,0,0,0,0,0
1248,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0136.npy,0,0,0,0,0,0,0,0,0,0,1
1249,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0137.npy,0,0,0,0,0,0,0,0,0,0,1
1251,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0139.npy,0,0,0,0,0,0,0,0,0,0,1
1252,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0140.npy,0,0,0,0,0,0,0,0,0,0,1
1254,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0142.npy,0,0,0,0,1,0,1,0,0,0,0
1255,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0143.npy,0,0,0,0,0,0,0,0,0,0,1
1256,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0144.npy,0,0,0,0,0,0,0,0,0,0,1
1258,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0146.npy,0,0,0,0,1,1,0,0,0,0,0
1259,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0147.npy,0,0,0,0,0,0,0,0,0,0,1
1260,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0148.npy,0,0,0,0,0,0,0,0,0,0,1
1261,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0149.npy,0,0,0,0,0,0,0,0,0,0,1
1262,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0150.npy,0,0,0,0,1,0,0,0,0,0,0
1263,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0151.npy,0,0,0,0,0,0,0,0,0,0,1
1264,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0152.npy,0,0,0,0,0,0,0,0,0,0,1
1265,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0153.npy,0,0,0,0,1,0,0,0,0,0,0
1266,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0154.npy,0,0,0,1,0,0,0,0,0,0,0
1267,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0155.npy,0,0,0,1,0,0,0,0,0,0,0
1268,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0156.npy,0,0,0,0,0,0,0,0,0,0,1
1269,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0157.npy,0,0,0,1,0,0,0,0,0,0,0
1270,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0158.npy,0,0,0,1,0,0,0,0,0,0,0
1271,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0159.npy,0,0,0,1,1,1,0,0,0,0,0
1272,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0160.npy,1,0,0,0,0,0,0,0,1,0,0
1273,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0161.npy,0,0,0,0,0,0,0,0,0,0,1
1276,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0164.npy,0,0,0,1,0,0,0,0,0,0,0
1277,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0165.npy,0,0,0,0,1,0,0,0,0,0,0
1278,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0166.npy,0,0,0,0,0,0,0,0,0,0,1
1280,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0168.npy,0,0,0,0,1,0,1,0,0,0,0
1281,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0169.npy,0,0,0,0,1,0,1,0,0,0,0
1283,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0171.npy,0,0,0,0,0,0,0,0,0,0,1
1284,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0172.npy,0,0,0,0,1,1,0,0,0,0,0
1285,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0173.npy,0,0,1,0,0,0,0,0,1,0,0
1286,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0174.npy,1,0,0,0,0,0,0,0,1,0,0
1287,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0175.npy,0,0,0,0,0,0,0,0,0,0,1
1288,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0176.npy,0,0,0,0,1,0,1,0,0,0,0
1289,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0177.npy,0,0,0,1,1,1,0,0,0,0,0
1290,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0178.npy,0,0,0,1,0,0,0,0,0,0,0
1291,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0179.npy,0,0,0,1,0,0,0,0,0,0,0
1292,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0180.npy,0,0,0,0,0,0,0,0,0,0,1
1293,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0181.npy,0,0,0,1,0,0,0,0,0,0,0
1294,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0182.npy,0,0,0,1,0,0,0,0,0,0,0
1296,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0184.npy,0,0,0,0,1,0,1,0,0,0,0
1297,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0185.npy,0,0,0,0,1,0,1,0,0,0,0
1298,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0186.npy,0,0,0,1,0,0,0,0,0,0,0
1299,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0187.npy,0,0,0,0,0,0,0,0,0,0,1
1301,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0189.npy,1,0,0,0,0,0,0,0,1,0,0
1302,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0190.npy,0,0,1,0,0,0,0,0,1,0,0
1303,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0191.npy,0,0,0,0,1,0,0,0,0,0,0
1304,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0192.npy,0,0,0,0,1,0,1,0,0,0,0
1305,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0193.npy,0,0,0,0,1,0,1,0,0,0,0
1306,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0194.npy,0,0,0,1,0,0,0,0,0,0,0
1307,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0195.npy,0,0,0,1,0,0,0,0,0,0,0
1309,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0197.npy,0,0,0,0,0,0,0,0,0,0,1
1310,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0198.npy,0,0,0,0,0,0,0,0,0,0,1
1311,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0199.npy,0,0,0,1,1,0,1,0,0,0,0
1313,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0201.npy,0,0,0,0,1,0,0,0,0,0,0
1314,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0202.npy,0,0,0,0,1,0,0,0,0,0,0
1315,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0203.npy,0,0,0,0,0,0,0,0,0,0,1
1316,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0204.npy,0,0,0,0,1,0,1,0,0,0,0
1317,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0205.npy,0,0,0,0,0,0,0,0,0,0,1
1318,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0206.npy,0,0,0,0,0,0,0,0,0,0,1
1319,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0207.npy,0,0,0,0,1,0,0,0,0,0,0
1320,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0208.npy,0,0,0,0,0,0,0,0,0,0,1
1321,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0209.npy,0,0,0,0,0,0,0,0,0,0,1
1322,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0210.npy,0,0,0,0,0,0,0,0,0,0,1
1323,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0211.npy,0,0,0,0,1,0,0,0,0,0,0
1324,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0212.npy,0,0,0,0,0,0,0,0,0,0,1
1326,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0214.npy,0,0,0,0,0,0,0,0,0,0,1
1328,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0216.npy,0,0,0,0,0,0,0,0,0,0,1
1329,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0217.npy,0,0,0,0,0,0,0,0,0,0,1
1330,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0218.npy,0,0,0,1,0,0,0,0,0,0,0
1331,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0219.npy,0,0,0,1,1,1,0,0,0,0,0
1332,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0220.npy,0,0,0,1,1,0,1,0,0,0,0
1333,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0221.npy,0,0,0,0,1,0,1,0,0,0,0
1334,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0222.npy,0,0,0,1,0,0,0,0,0,0,0
1335,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0223.npy,0,0,0,0,1,1,0,0,0,0,0
1336,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0224.npy,0,0,0,0,0,0,0,0,0,0,1
1337,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0225.npy,0,0,0,0,0,0,0,0,0,0,1
1338,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0226.npy,0,0,0,1,1,0,0,0,0,0,0
1339,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0227.npy,0,0,0,1,0,0,0,0,0,0,0
1340,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0228.npy,0,0,0,0,1,1,0,0,0,0,0
1341,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0229.npy,0,0,1,0,1,1,0,0,1,0,0
1343,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0231.npy,0,0,0,1,0,0,0,0,0,0,0
1344,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0232.npy,0,0,0,0,1,1,0,0,0,0,0
1345,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0233.npy,1,1,0,0,0,0,0,0,1,0,0
1347,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0235.npy,0,0,0,0,0,0,0,0,0,0,1
1349,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0237.npy,0,0,0,0,0,0,0,0,0,0,1
1351,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0239.npy,0,0,0,0,0,0,0,0,0,0,1
1352,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0240.npy,0,0,0,0,0,0,0,0,0,0,1
1353,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam4_segmented_split/left/features/feat_0241.npy,0,0,0,0,0,0,0,0,0,0,1
